Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Total_Promos
0,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,667,65,819,1,1,3,1,0
2,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,256,44,32,1,1,3,1,0
0,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,311,45,46,1,1,3,1,0
2,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,696,49,1159,1,1,3,1,0
1,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,483,49,860,0,1,2,1,0
1,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,7,55,1631,1,0,2,0,0
1,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,19,79,444,1,3,5,1,1
0,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,534,70,1910,1,1,3,1,1
1,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,231,53,380,1,1,3,1,0
1,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,370,54,736,1,2,4,1,0
1,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,524,75,269,0,2,3,1,0
0,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,337,37,2524,1,0,2,0,3
0,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,271,47,612,1,1,3,1,0
0,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,200,35,75,1,1,3,1,0
0,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,154,66,1045,1,0,2,0,0
0,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,210,48,55,0,1,2,1,0
1,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,682,56,1064,1,1,3,1,1
0,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,593,66,1443,1,1,3,1,0
0,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,532,37,1366,1,0,2,0,0
1,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,503,50,436,1,2,4,1,0
2,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,136,52,38,0,1,2,1,0
0,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,681,48,436,1,1,3,1,0
1,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,601,52,747,1,2,4,1,0
1,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,678,70,1396,0,0,1,0,1
1,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,101,51,928,1,0,2,0,1
1,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,355,53,642,1,2,4,1,0
2,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,599,50,1048,1,1,3,1,1
1,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,247,54,943,1,0,2,0,0
0,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,386,67,907,1,1,3,1,0
0,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,147,37,1198,1,0,2,0,0
1,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,680,50,120,0,2,3,1,0
0,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,581,60,1658,1,1,3,1,0
0,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,63,39,1638,1,0,2,0,0
2,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,425,48,73,1,0,2,0,0
0,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,110,45,275,0,1,2,1,0
0,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,578,63,854,1,1,3,1,0
0,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,293,47,78,1,1,3,1,0
1,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,282,53,106,1,1,3,1,0
0,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,595,55,106,0,1,2,1,0
1,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,391,42,1923,0,0,1,0,0
0,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,399,54,1662,1,0,2,0,0
0,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,142,49,84,0,1,2,1,0
1,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,54,52,48,1,1,3,1,0
0,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,442,52,5,0,1,2,1,0
0,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,586,49,733,1,2,4,1,0
1,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,85,77,1234,0,0,1,0,0
0,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,565,67,112,1,2,4,1,0
1,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,125,38,1658,0,0,1,0,2
0,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,462,65,55,1,1,3,1,0
2,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,565,50,1513,1,1,3,1,1
2,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,410,67,271,1,2,4,1,1
1,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,15,50,904,1,1,3,1,0
1,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,680,50,120,0,2,3,1,0
2,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,663,37,103,1,1,3,1,0
2,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,632,37,269,0,1,2,1,0
0,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,191,36,22,0,1,2,1,0
1,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,204,66,1156,0,0,1,0,0
1,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,621,54,1086,1,1,3,1,1
1,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,533,58,1128,0,1,2,1,0
0,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,93,36,72,1,1,3,1,0
1,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,478,64,964,1,2,4,1,0
0,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,577,47,1383,1,0,2,0,0
1,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,399,72,18,0,3,4,1,0
0,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,667,61,793,0,1,2,1,0
1,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,532,39,100,1,1,3,1,0
2,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,300,38,80,1,0,2,0,0
0,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,597,62,167,0,0,1,0,0
0,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,525,68,677,0,1,2,1,0
2,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,457,50,23,1,2,4,1,0
1,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,260,74,92,0,1,2,1,0
2,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,113,60,641,1,0,2,0,0
0,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,665,69,1106,1,1,3,1,0
0,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,37,63,1033,1,0,2,0,1
0,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,686,51,1174,1,1,3,1,0
1,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,287,58,25,1,2,4,1,0
1,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,609,63,240,1,2,4,1,1
0,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,380,49,20,0,1,2,1,0
0,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,522,64,102,0,3,4,1,0
1,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,343,49,1034,0,1,2,1,0
0,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,500,42,156,1,1,3,1,0
1,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,237,49,458,1,2,4,1,0
0,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,605,37,17,1,1,3,1,0
0,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,11,71,792,0,1,2,1,0
0,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,13,40,92,1,1,3,1,0
0,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,526,73,407,0,1,2,1,0
1,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,574,61,1269,0,1,2,1,1
0,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,75,71,841,1,1,3,1,0
1,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,640,75,633,1,2,4,1,0
1,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,459,68,1019,1,3,5,1,0
1,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,582,79,1315,0,0,1,0,2
0,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,603,71,54,1,2,4,1,0
1,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,136,34,2525,0,0,1,0,1
1,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,244,39,52,1,1,3,1,0
0,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,681,48,436,1,1,3,1,0
1,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,457,65,268,1,1,3,1,0
0,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,98,43,147,1,2,4,1,0
1,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,62,78,1798,1,0,2,0,2
0,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,373,33,137,1,0,2,0,0
1,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,522,49,507,0,1,2,1,0
0,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,157,69,15,1,3,5,1,0
1,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,200,78,1105,1,0,2,0,0
0,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,209,75,974,0,0,1,0,0
1,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,67,59,66,1,1,3,1,0
0,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,124,38,778,0,0,1,0,0
1,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,41,52,49,0,2,3,1,1
1,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,679,73,169,1,2,4,1,0
0,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,2,60,299,1,0,2,0,0
0,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,445,45,221,1,1,3,1,0
0,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,187,38,1682,1,0,2,0,1
1,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,570,63,155,1,1,3,1,0
0,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,500,70,892,1,0,2,0,0
2,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,667,37,58,1,1,3,1,1
1,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,307,60,311,1,1,3,1,0
1,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,85,58,95,0,1,2,1,0
1,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,619,52,424,0,1,2,1,0
1,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,134,65,47,1,2,4,1,0
0,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,257,41,339,0,1,2,1,1
0,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,639,54,1410,1,1,3,1,0
1,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,65,50,35,1,1,3,1,0
1,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,367,60,562,1,1,3,1,0
1,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,641,69,2352,1,0,2,0,1
1,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,393,70,1334,0,0,1,0,1
0,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,303,65,32,1,2,4,1,0
0,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,119,64,41,1,2,4,1,0
1,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,337,62,39,1,2,4,1,0
0,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,529,48,1141,1,1,3,1,0
2,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,456,35,710,0,1,2,1,1
1,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,112,52,401,1,1,3,1,0
1,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,79,61,506,1,1,3,1,0
0,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,688,37,1538,0,0,1,0,0
2,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,572,47,57,1,0,2,0,0
0,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,316,35,1722,0,0,1,0,1
0,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,324,50,270,0,1,2,1,0
0,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,182,48,31,1,2,4,1,0
0,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,267,41,882,1,1,3,1,0
0,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,245,42,16,1,1,3,1,0
0,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,42,38,311,0,1,2,1,0
0,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,153,60,227,1,1,3,1,0
1,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,598,69,1152,1,1,3,1,0
1,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,313,60,122,1,1,3,1,1
0,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,533,54,77,1,1,3,1,0
2,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,642,43,1289,1,0,2,0,0
0,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,529,66,561,0,2,3,1,0
0,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,522,62,211,1,2,4,1,0
1,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,118,73,233,1,1,3,1,0
1,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,659,54,1092,0,1,2,1,0
1,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,469,62,601,0,0,1,0,0
0,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,127,43,54,1,1,3,1,0
2,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,247,49,78,1,1,3,1,0
1,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,302,78,1095,1,1,3,1,0
1,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,251,56,244,1,1,3,1,0
1,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,97,66,116,1,2,4,1,0
0,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,375,47,15,1,1,3,1,0
1,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,264,77,425,1,2,4,1,0
1,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,443,70,734,1,1,3,1,0
0,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,377,71,638,0,1,2,1,0
0,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,270,80,894,1,0,2,0,0
0,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,10,56,41,1,2,4,1,0
1,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,367,49,31,1,1,3,1,0
1,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,98,56,34,1,2,4,1,0
1,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,279,61,1750,0,2,3,1,3
0,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,610,44,612,1,2,4,1,0
2,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,201,46,29,1,1,3,1,0
2,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,58,44,823,1,1,3,1,0
1,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,415,65,20,0,0,1,0,0
1,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,199,51,396,1,1,3,1,0
0,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,13,44,813,0,0,1,0,1
0,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,407,58,1179,0,0,1,0,0
1,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,53,75,138,0,2,3,1,0
0,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,123,43,55,1,1,3,1,0
0,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,678,64,1511,0,0,1,0,0
0,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,660,62,117,0,2,3,1,0
0,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,426,48,1730,1,0,2,0,0
1,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,342,78,32,0,1,2,1,0
1,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,113,47,67,0,1,2,1,0
1,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,397,71,335,1,1,3,1,0
1,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,147,71,825,1,1,3,1,0
2,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,340,53,694,1,1,3,1,0
0,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,6,44,1792,0,0,1,0,2
1,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,423,67,496,0,2,3,1,0
0,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,410,57,231,1,2,4,1,0
0,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,31,49,902,0,1,2,1,0
0,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,170,59,68,0,2,3,1,0
1,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,291,36,71,0,0,1,0,0
2,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,375,40,76,0,1,2,1,0
1,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,313,58,772,1,2,4,1,0
1,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,182,66,47,1,2,4,1,0
1,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,222,55,1586,1,1,3,1,0
1,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,492,58,1529,1,1,3,1,1
1,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,334,40,265,0,0,1,0,2
0,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,297,74,1603,1,0,2,0,0
1,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,534,39,2091,1,0,2,0,1
2,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,391,70,981,1,0,2,0,1
0,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,584,55,1533,1,1,3,1,0
2,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,578,34,82,1,0,2,0,0
0,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,461,50,244,1,1,3,1,0
2,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,367,46,36,0,1,2,1,0
1,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,502,49,404,1,1,3,1,0
0,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,157,45,71,1,1,3,1,0
0,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,264,47,1572,1,0,2,0,1
0,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,163,54,122,1,2,4,1,0
1,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,603,70,41,1,2,4,1,0
1,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,25,42,10,1,1,3,1,0
0,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,247,73,304,1,1,3,1,0
0,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,96,56,37,1,2,4,1,0
1,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,690,45,1754,0,0,1,0,0
0,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,341,57,815,1,1,3,1,2
0,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,541,54,1001,0,1,2,1,0
0,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,345,36,1157,0,0,1,0,0
0,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,345,74,688,0,1,2,1,0
1,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,358,38,1319,0,0,1,0,0
1,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,495,40,21,1,1,3,1,0
2,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,671,44,31,0,1,2,1,0
0,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,545,35,67,1,0,2,0,0
0,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,402,73,708,0,1,2,1,0
2,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,648,54,25,1,2,4,1,0
1,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,487,42,746,1,0,2,0,1
1,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,645,68,32,0,2,3,1,0
1,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,116,74,1695,0,2,3,1,0
0,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,667,49,1080,1,1,3,1,0
1,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,91,70,72,1,2,4,1,0
0,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,221,36,57,0,1,2,1,0
1,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,100,52,660,1,1,3,1,0
2,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,635,52,103,1,1,3,1,0
1,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,279,41,153,1,1,3,1,0
1,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,647,69,1220,1,1,3,1,1
0,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,682,60,279,1,1,3,1,0
0,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,178,47,745,1,1,3,1,0
1,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,120,52,264,1,1,3,1,0
0,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,12,39,2157,1,0,2,0,4
1,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,305,66,1526,1,1,3,1,3
0,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,446,47,69,1,1,3,1,0
0,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,596,59,1597,1,0,2,0,1
2,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,31,33,64,0,1,2,1,0
0,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,593,41,497,1,1,3,1,0
0,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,405,69,1067,0,1,2,1,0
0,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,52,48,31,1,2,4,1,0
0,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,297,51,211,1,2,4,1,0
1,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,581,49,877,1,1,3,1,1
0,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,532,46,11,1,1,3,1,0
1,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,424,42,2034,1,0,2,0,3
0,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,197,34,1991,0,0,1,0,3
1,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,88,63,1686,0,0,1,0,1
1,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,152,43,324,0,1,2,1,0
1,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,72,46,69,0,1,2,1,0
0,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,608,70,252,1,2,4,1,0
2,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,538,60,54,0,1,2,1,0
1,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,478,64,964,1,2,4,1,0
0,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,497,74,1327,1,1,3,1,0
1,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,98,61,68,1,2,4,1,0
0,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,548,66,60,1,0,2,0,0
0,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,428,70,55,0,2,3,1,1
0,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,109,59,1456,1,0,2,0,1
2,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,419,67,563,0,1,2,1,0
0,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,496,71,1504,0,1,2,1,0
0,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,66,58,564,0,2,3,1,0
0,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,215,62,1125,1,0,2,0,1
0,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,36,66,358,1,1,3,1,1
1,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,200,54,42,1,1,3,1,0
0,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,66,61,184,1,1,3,1,1
0,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,437,42,460,1,1,3,1,0
1,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,32,80,145,0,0,1,0,0
0,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,529,78,1376,1,0,2,0,0
1,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,525,56,792,0,1,2,1,0
0,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,611,73,1382,1,0,2,0,0
2,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,586,78,28,1,0,2,0,0
1,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,274,79,1033,1,0,2,0,0
0,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,396,56,882,0,1,2,1,0
1,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,483,76,2231,1,0,2,0,3
1,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,621,64,1101,1,1,3,1,1
0,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,655,51,369,1,1,3,1,0
2,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,122,45,48,0,1,2,1,0
1,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,502,76,467,0,1,2,1,1
0,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,551,54,44,0,2,3,1,0
2,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,469,46,38,0,2,3,1,0
0,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,235,57,81,1,2,4,1,0
1,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,329,54,167,0,1,2,1,0
1,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,50,70,45,1,2,4,1,0
0,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,399,53,664,1,1,3,1,0
2,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,292,61,622,1,1,3,1,0
2,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,476,46,48,0,1,2,1,0
0,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,249,50,461,1,1,3,1,0
0,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,313,48,1073,1,1,3,1,0
2,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,295,39,55,1,1,3,1,0
0,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,460,69,976,1,1,3,1,0
1,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,13,45,20,0,1,2,1,0
0,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,417,43,1149,1,0,2,0,0
2,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,14,64,43,1,0,2,0,0
1,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,252,50,224,1,1,3,1,1
1,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,649,51,101,0,1,2,1,0
1,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,437,79,209,1,0,2,0,0
0,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,632,40,968,0,0,1,0,0
1,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,386,73,1165,1,0,2,0,0
